PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,11,1,1,1,1,0.99,1,1.02499975699993,0
2,39,1,1,1,1,1.2,2,1.01347529099985,1
3,55,1,1,1,1,1.1,1,1.01020295499984,0
4,70,1,3,1,2,1.5,2,1.00954567799999,1
5,48,1,2,1,2,0.99,2,1.0093923280001,1
6,45,1,1,1,1,1.15,1,1.05649669000013,0
7,72,1,4,1,2,0.5,1,1.05575483199937,0
8,76,1,4,1,2,0.5,1,1.02044913699956,0
9,58,1,2,1,2,0.75,1,3.31151571300052,0
10,50,1,2,1,2,0.9,1,1.01649387599991,0
11,38,1,2,1,2,0.975,2,1.00924761599981,1
12,79,1,4,1,1,0.5,1,2.22912625800018,0
13,26,1,2,1,2,0.925,1,1.02085935699961,0
14,43,1,1,1,1,1.175,2,1.01051268599986,1
15,80,1,4,1,2,0.5,1,1.00931850500001,0
16,77,1,4,1,1,0.5,1,1.88955431200066,0
17,56,1,2,1,2,0.95,1,1.02104453900029,0
18,9,1,1,1,1,1.15,2,1.02089792300012,1
19,59,1,1,1,1,1.125,2,1.12725136399968,1
20,57,1,1,1,1,1.025,2,1.01987531200029,1
21,32,1,2,1,2,0.975,2,1.98224304199994,1
22,68,1,3,1,2,1.5,2,1.99810152600003,1
23,75,1,4,1,1,0.5,1,2.52744707000056,0
24,3,1,1,1,1,0.75,1,2.06009266799992,0
25,71,1,4,1,1,0.5,1,2.0896177149998,0
26,13,1,1,1,1,0.8,1,2.11743571900024,0
27,4,1,2,1,2,0.95,1,2.17726769099954,0
28,47,1,1,1,1,0.825,1,1.74122365699986,0
29,31,1,1,1,1,1.025,1,1.00688597800035,0
30,10,1,2,1,2,0.975,1,1.43152669099982,0
31,51,1,1,1,1,1.35,2,1.00931652899999,1
32,42,1,2,1,2,1.01,2,1.03469895699982,1
33,21,1,1,1,1,0.875,1,2.02573890199983,0
34,17,1,1,1,1,1.1,2,1.93760848500006,1
35,40,1,2,1,2,0.99,1,2.01272048200008,0
36,52,1,2,1,2,1.15,2,2.14165117700031,1
37,66,1,3,1,2,1.5,2,1.0979577220005,1
38,61,1,3,1,1,1.5,2,1.01932149300046,1
39,53,1,1,1,1,1.3,2,1.13664999599951,1
40,62,1,3,1,2,1.5,2,1.15913335799996,1
41,7,1,1,1,1,0.9,1,1.23792227899958,0
42,69,1,3,1,1,1.5,2,1.10962073100018,1
43,25,1,1,1,1,1.05,2,1.01153733900082,1
44,8,1,2,1,2,1.125,2,3.83004378399983,1
45,64,1,3,1,2,1.5,2,2.0194724920002,1
46,24,1,2,1,2,1.1,2,3.29116042900023,1
47,27,1,1,1,1,1.05,1,1.66558409299978,0
48,2,1,2,1,2,1.05,2,1.96975831200052,1
49,16,1,2,1,2,0.9,1,2.07720427200002,0
50,34,1,2,1,2,0.975,1,2.13417103999927,0
51,23,1,1,1,1,1.3,2,2.3225372779998,1
52,78,1,4,1,2,0.5,1,1.37202881900066,0
53,65,1,3,1,1,1.5,2,1.02157533700029,1
54,37,1,1,1,1,0.875,1,2.68765953000002,0
55,36,1,2,1,2,1.025,2,1.91737146800006,1
56,46,1,2,1,2,0.99,2,1.87580791200071,1
57,54,1,2,1,2,0.99,2,1.00994000399987,1
58,14,1,2,1,2,0.95,2,2.47326510800031,1
59,29,1,1,1,1,1.2,2,2.40520318499966,1
60,28,1,2,1,2,0.875,1,1.00791673100048,0
61,22,1,2,1,2,0.9,1,2.25407006299974,0
62,12,1,2,1,2,0.95,1,1.13420813599987,0
63,44,1,2,1,2,0.95,1,2.17717242599974,0
64,60,1,2,1,2,0.99,2,1.00683149299948,1
65,74,1,4,1,2,0.5,2,1.02794393099975,1
66,67,1,3,1,1,1.5,2,1.02877126400017,1
67,5,1,1,1,1,0.975,1,2.07831379100026,0
68,30,1,2,1,2,0.99,2,1.01127883799927,1
69,1,1,1,1,1,1.075,1,1.01018334499986,0
70,41,1,1,1,1,1.175,2,1.0132542679994,1
71,20,1,2,1,2,0.95,1,1.10319325500041,0
72,33,1,1,1,1,1.075,2,1.00699179200001,1
73,35,1,1,1,1,0.975,1,8.20482144700054,0
74,49,1,1,1,1,1.15,2,1.29593030400065,1
75,18,1,2,1,2,0.975,1,1.01324767200003,0
76,15,1,1,1,1,1.01,2,1.01215020699965,1
77,73,1,4,1,1,0.5,1,1.86595825400036,0
78,63,1,3,1,1,1.5,2,1.00914888599982,1
79,19,1,1,1,1,0.95,1,1.00677985200036,0
80,6,1,2,1,2,0.99,2,1.0208044660003,1
81,103,2,1,2,1,0.99,1,1.02145937800015,0
82,125,2,1,2,1,1.2,2,1.10804518399982,1
83,102,2,2,2,2,0.99,1,1.00840065000011,0
84,119,2,1,2,1,1.1,2,1.14402568900005,1
85,159,2,4,2,1,0.5,1,1.93804419099979,0
86,123,2,1,2,1,1.025,1,1.96709401800035,0
87,101,2,1,2,1,1.05,2,1.28049441500025,1
88,98,2,2,2,2,1.2,2,1.55084868799986,1
89,121,2,1,2,1,1.01,1,1.02087492899955,0
90,93,2,1,2,1,1.05,1,2.04366203500012,0
91,155,2,4,2,1,0.5,1,2.99507298500066,0
92,143,2,3,2,1,1.5,2,1.00821752899992,1
93,84,2,2,2,2,1.1,2,1.01470103199972,1
94,158,2,4,2,2,0.5,1,1.00924658400072,0
95,104,2,2,2,2,1.025,1,1.01268811000045,0
96,113,2,1,2,1,1.075,1,1.01147172400033,0
97,139,2,1,2,1,1.125,1,3.01733470799991,0
98,128,2,2,2,2,1.05,2,2.52126996700008,1
99,146,2,3,2,2,1.5,2,2.34781859399936,1
100,135,2,1,2,1,1.3,1,2.49545298800058,0
101,138,2,2,2,2,1.01,2,2.52367287600009,1
102,142,2,3,2,2,1.5,2,2.24455726500037,1
103,107,2,1,2,1,0.75,1,2.38171239100029,0
104,131,2,1,2,1,0.75,1,1.0093749760008,0
105,112,2,2,2,2,0.9,1,2.42559465799968,0
106,140,2,2,2,2,0.95,1,1.01991358599935,0
107,97,2,1,2,1,0.8,1,1.02162718,0
108,83,2,1,2,1,1.4,2,1.96197477399983,1
109,96,2,2,2,2,1.025,2,1.97531972500019,1
110,145,2,3,2,1,1.5,2,1.42648793900025,1
111,153,2,4,2,1,0.5,1,1.59031254299953,0
112,154,2,4,2,2,0.5,2,1.01168742200025,1
113,141,2,3,2,1,1.5,2,1.05808406899996,1
114,99,2,1,2,1,1.3,2,1.15319177600031,1
115,111,2,1,2,1,1.45,2,1.00806695699976,1
116,152,2,4,2,2,0.5,1,2.07767498900012,0
117,87,2,1,2,1,1.35,2,1.21216359000027,1
118,116,2,2,2,2,0.975,1,1.01967828999932,0
119,89,2,1,2,1,1.175,2,1.01971210200008,1
