PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,22,2,2,1,2,0.99,1,1.02415378099977,0
2,30,2,2,1,2,1.2,2,2.05558358200506,1
3,28,2,2,1,2,1.1,2,1.55821092200495,1
4,7,2,1,1,1,0.99,1,1.47533033999935,0
5,19,2,1,1,1,1.2,2,1.57070645099884,1
6,1,2,1,1,1,1.1,1,1.38246428799903,0
7,12,2,2,1,2,1.025,2,1.43148041100358,1
8,73,2,4,1,1,0.5,1,1.43914897200011,0
9,16,2,2,1,2,0.975,1,1.32784345999971,0
10,27,2,1,1,1,1.15,2,1.20432217000052,1
11,29,2,1,1,1,1.125,2,1.54071414599457,1
12,63,2,3,1,1,1.5,2,1.41859419499815,1
13,15,2,1,1,1,1.1,1,1.52873247599928,0
14,38,2,2,1,2,1.01,2,1.37261700899398,1
15,64,2,3,1,2,1.5,2,1.35950900099851,1
16,34,2,2,1,2,0.975,1,1.30755749800301,0
17,41,2,1,1,1,1.1,1,1.48963549399923,0
18,13,2,1,1,1,1.125,2,1.35836646599637,1
19,39,2,1,1,1,1.125,2,1.89716139299708,1
20,17,2,1,1,1,1.1,2,2.006512578002,1
21,25,2,1,1,1,1.075,2,1.36103273900517,1
22,48,2,2,1,2,0.99,2,1.16571544899489,1
23,42,2,2,1,2,0.95,1,1.20862164499704,0
24,54,2,2,1,2,0.975,1,1.33861846999935,0
25,8,2,2,1,2,1.01,2,1.22473838600126,1
26,31,2,1,1,1,0.875,1,2.06750560399814,0
27,33,2,1,1,1,0.9,1,1.13635601900023,0
28,74,2,4,1,2,0.5,1,1.36438926700066,0
29,40,2,2,1,2,0.99,2,1.33600653200119,1
30,60,2,2,1,2,0.975,2,1.25991778699972,1
31,3,2,1,1,1,0.95,1,1.25966339700244,0
32,78,2,4,1,2,0.5,1,1.58796992099815,0
33,61,2,3,1,1,1.5,2,1.35772573299619,1
34,72,2,4,1,2,0.5,1,1.37507049900159,0
35,5,2,1,1,1,1.075,2,1.34662246200605,1
36,69,2,3,1,1,1.5,2,1.35748903000058,1
37,56,2,2,1,2,0.9,1,1.37728526199498,0
38,46,2,2,1,2,0.925,1,1.49770875099784,0
39,37,2,1,1,1,0.85,1,1.32044416899589,0
40,50,2,2,1,2,0.95,2,1.15672502300004,1
41,62,2,3,1,2,1.5,2,1.69726509299653,1
42,24,2,2,1,2,0.8,1,1.39766567599872,0
43,51,2,1,1,1,0.9,1,1.36701177799841,0
44,21,2,1,1,1,1.025,2,1.25185881600191,1
45,10,2,2,1,2,0.825,1,1.18158569100342,0
46,20,2,2,1,2,1.1,2,1.07351511800516,1
47,49,2,1,1,1,0.85,1,1.16905176699947,0
48,23,2,1,1,1,1.025,1,1.41128414600098,0
49,52,2,2,1,2,0.875,1,1.34826153900212,0
50,45,2,1,1,1,1.25,2,1.32803028200578,1
51,47,2,1,1,1,1.25,2,1.38823635799781,1
52,77,2,4,1,1,0.5,1,1.29348395499983,0
53,2,2,2,1,2,0.95,2,1.06157435200294,1
54,68,2,3,1,2,1.5,2,1.45275791000313,1
55,71,2,4,1,1,0.5,1,1.24565018500289,0
56,75,2,4,1,1,0.5,1,1.08978545399441,0
57,66,2,3,1,2,1.5,2,1.03214312899945,1
58,6,2,2,1,2,0.8,1,1.17906966900046,0
59,26,2,2,1,2,1.1,2,1.18790466600331,1
60,32,2,2,1,2,0.85,1,1.79101368199917,0
61,70,2,3,1,2,1.5,2,1.07948948100238,1
62,35,2,1,1,1,1.01,2,1.57563772900176,1
63,44,2,2,1,2,0.9,1,2.03977282500273,0
64,18,2,2,1,2,1.025,2,2.15263407500606,1
65,11,2,1,1,1,0.85,1,1.30107960000169,0
66,58,2,2,1,2,0.975,1,1.49212711099972,0
67,79,2,4,1,1,0.5,1,1.41064096899936,0
68,76,2,4,1,2,0.5,1,1.30248544699862,0
69,67,2,3,1,1,1.5,2,1.29324370399991,1
70,36,2,2,1,2,0.975,2,1.12209593199805,1
71,53,2,1,1,1,0.9,1,1.25439558800281,0
72,59,2,1,1,1,1.01,1,1.1650105469962,0
73,4,2,2,1,2,0.925,1,1.21474523300276,0
74,43,2,1,1,1,1.175,2,1.20064114900015,1
75,80,2,4,1,2,0.5,1,1.17120633500599,0
76,9,2,1,1,1,1.05,2,1.20864997900208,1
77,65,2,3,1,1,1.5,2,1.17832620500121,1
78,57,2,1,1,1,1.05,1,1.54440528599662,0
79,55,2,1,1,1,0.95,1,1.75696782700106,0
80,14,2,2,1,2,0.925,1,1.1273565129959,0
81,110,1,2,2,2,0.99,1,1.01715845499712,0
82,112,1,2,2,2,1.2,2,1.7797441090006,1
83,148,1,3,2,2,1.5,2,1.32073047399899,1
84,140,1,2,2,2,1.1,1,1.37370048199955,0
85,111,1,1,2,1,0.99,1,1.5047783120026,0
86,101,1,1,2,1,1.2,2,1.23628033800196,1
87,128,1,2,2,2,1.15,2,1.26033603499673,1
88,126,1,2,2,2,1.125,2,1.04310002999409,1
89,105,1,1,2,1,1.1,1,1.41078282499802,0
90,158,1,4,2,2,0.5,1,1.32427502000064,0
91,135,1,1,2,1,1.15,2,1.27445857699786,1
92,147,1,3,2,1,1.5,2,1.39538796199486,1
93,146,1,3,2,2,1.5,2,1.42511872800242,1
94,123,1,1,2,1,1.125,1,1.49593886499497,0
95,120,1,2,2,2,1.1,1,1.38256870099576,0
96,144,1,3,2,2,1.5,2,1.417542889998,1
97,156,1,4,2,2,0.5,1,1.31465062800271,0
98,85,1,1,2,1,1.15,1,1.27230927700293,0
99,124,1,2,2,2,1.1,1,1.35823488100141,0
100,130,1,2,2,2,1.125,1,1.41665240000293,0
101,82,1,2,2,2,1.15,1,1.62770291500055,0
102,152,1,4,2,2,0.5,1,1.45952297499753,0
103,150,1,3,2,2,1.5,2,1.34563366500515,1
104,102,1,2,2,2,1.25,1,1.32475431599596,0
105,92,1,2,2,2,0.825,1,1.36931811599788,0
106,119,1,1,2,1,1.175,2,1.46771608199924,1
107,95,1,1,2,1,1.1,1,1.80262098099774,0
108,90,1,2,2,2,0.85,1,1.44387589899998,0
109,129,1,1,2,1,1.175,2,1.28200183700392,1
110,122,1,2,2,2,1.4,2,1.33735896599683,1
111,98,1,2,2,2,1.35,2,1.34196969100594,1
112,138,1,2,2,2,1.3,2,1.25902933600446,1
113,134,1,2,2,2,1.25,1,1.500835001003,0
114,143,1,3,2,1,1.5,2,1.62070783100353,1
115,93,1,1,2,1,1.15,1,1.18237257700093,0
116,136,1,2,2,2,0.9,1,1.31434938000166,0
117,159,1,4,2,1,0.5,1,1.2860092789997,0
118,121,1,1,2,1,1.175,1,1.31563338700653,0
119,104,1,2,2,2,1.45,2,1.26574583399633,1
120,155,1,4,2,1,0.5,1,1.15828546600096,0
121,88,1,2,2,2,1.25,1,1.31470113599789,0
122,151,1,4,2,1,0.5,1,1.31196521499805,0
123,96,1,2,2,2,1.25,1,1.3324263559989,0
124,145,1,3,2,1,1.5,2,1.28439393799636,1
125,127,1,1,2,1,1.25,1,1.01329504799651,0
126,94,1,2,2,2,1.3,1,1.62957891300175,0
127,91,1,1,2,1,0.825,1,1.29516240700468,0
128,87,1,1,2,1,0.85,1,1.10926548499992,0
129,83,1,1,2,1,1.45,2,1.00685998400149,1
130,107,1,1,2,1,1.4,2,2.15688869499718,1
131,108,1,2,2,2,1.5,2,1.33313015300519,1
132,89,1,1,2,1,1.4,2,1.28866132300027,1
133,137,1,1,2,1,1.35,2,1.01978690399847,1
134,113,1,1,2,1,1.25,2,1.34669231899898,1
135,100,1,2,2,2,1.45,2,1.57116723599756,1
136,109,1,1,2,1,1.2,1,2.09182332600176,0
137,139,1,1,2,1,0.975,1,1.33233687300526,0
138,149,1,3,2,1,1.5,2,1.11320490800426,1
139,153,1,4,2,1,0.5,1,1.38962302599975,0
140,141,1,3,2,1,1.5,1,1.82419818299968,0
141,103,1,1,2,1,1.35,1,1.36054818000412,0
142,114,1,2,2,2,1.25,2,1.2914953829968,1
143,106,1,2,2,2,1.5,2,1.01903808600036,1
144,115,1,1,2,1,1.5,2,1.75556430099823,1
145,81,1,1,2,1,1.5,2,1.76055821699993,1
146,160,1,4,2,2,0.5,1,1.33382598499884,0
147,116,1,2,2,2,0.975,1,2.51527022400114,0
148,142,1,3,2,2,1.5,2,1.51884637900366,1
149,84,1,2,2,2,1.45,2,1.38710030500079,1
150,86,1,2,2,2,1.45,2,1.43654095900274,1
151,118,1,2,2,2,1.1,1,1.39720751700224,0
152,125,1,1,2,1,0.95,1,1.42920261099789,0
153,117,1,1,2,1,1.4,2,1.42460558199673,1
154,97,1,1,2,1,1.4,2,1.45018187599635,1
155,157,1,4,2,1,0.5,1,1.12981313500495,0
156,131,1,1,2,1,1.35,1,1.64993549299834,0
157,99,1,1,2,1,0.95,1,1.01146469000378,0
158,132,1,2,2,2,1.25,2,1.03480482499435,1
159,154,1,4,2,2,0.5,1,1.00887136299571,0
160,133,1,1,2,1,1.45,2,1.74112773199886,1
161,173,2,1,3,1,0.99,1,1.23539110300044,0
162,185,2,1,3,1,1.2,2,6.93377231799968,1
163,240,2,4,3,2,0.5,1,1.47809804700228,0
164,196,2,2,3,2,0.99,2,1.32974334099708,1
165,202,2,2,3,2,0.75,1,1.28731095200055,0
166,167,2,1,3,1,1.1,2,1.34970726799656,1
167,232,2,4,3,2,0.5,1,1.85041462500521,0
168,191,2,1,3,1,1.025,2,1.44677670900273,1
169,237,2,4,3,1,0.5,1,3.59669147100067,0
170,219,2,1,3,1,0.975,1,1.49252524799522,0
171,210,2,2,3,2,0.9,1,1.41195253199839,0
172,234,2,4,3,2,0.5,1,1.49203539200244,0
173,225,2,3,3,1,1.5,2,1.3612527410005,1
174,239,2,4,3,1,0.5,1,1.32458277299884,0
175,235,2,4,3,1,0.5,1,1.32436435399723,0
176,186,2,2,3,2,0.975,1,1.78656946900446,0
177,222,2,3,3,2,1.5,2,2.75024282999948,1
178,193,2,1,3,1,1.01,2,1.56931461400382,1
179,190,2,2,3,2,1.1,2,1.3092464729998,1
180,217,2,1,3,1,0.975,1,1.33011700899806,0
181,224,2,3,3,2,1.5,2,1.43711099699431,1
182,198,2,2,3,2,1.01,1,1.42980821899982,0
183,233,2,4,3,1,0.5,1,1.31943477099412,0
184,192,2,2,3,2,1.05,2,1.29165774700232,1
185,214,2,2,3,2,1.01,2,1.33105307399819,1
186,171,2,1,3,1,0.99,1,1.02042458999495,0
187,200,2,2,3,2,0.925,2,1.09052601300209,1
188,230,2,3,3,2,1.5,2,2.80382874199859,1
189,215,2,1,3,1,1.01,2,1.45250600999861,1
190,204,2,2,3,2,1.25,2,1.37098350300221,1
191,228,2,3,3,2,1.5,2,1.27727396800037,1
192,162,2,2,3,2,0.7,1,1.30025641700195,0
193,164,2,2,3,2,0.7,1,1.26502791099483,0
194,223,2,3,3,1,1.5,2,1.16807939099817,1
195,161,2,1,3,1,0.99,1,1.14055074399948,0
196,178,2,2,3,2,1.175,2,1.21641597899725,1
197,216,2,2,3,2,0.925,1,1.24777097799961,0
198,199,2,1,3,1,1.01,2,2.6198875409973,1
199,201,2,1,3,1,0.99,2,1.24676694599475,1
200,213,2,1,3,1,0.99,2,1.03674090999993,1
201,184,2,2,3,2,1.175,2,1.15913110099791,1
202,168,2,2,3,2,0.95,1,1.22480969499884,0
203,174,2,2,3,2,0.99,2,1.06512966399896,1
204,238,2,4,3,2,0.5,1,1.05561421700259,0
205,166,2,2,3,2,0.975,2,1.05708796100225,1
206,180,2,2,3,2,0.825,1,1.02001944099902,0
207,163,2,1,3,1,0.975,1,1.15413959199941,0
208,220,2,2,3,2,0.85,1,1.07110905199806,0
209,212,2,2,3,2,0.95,2,1.23218749400257,1
210,189,2,1,3,1,0.975,1,1.17774299000303,0
211,176,2,2,3,2,0.825,1,1.06902700299543,0
212,226,2,3,3,2,1.5,2,1.01877920600236,1
213,194,2,2,3,2,1.05,1,1.33159919399623,0
214,175,2,1,3,1,0.975,1,1.00690119500359,0
215,165,2,1,3,1,1.01,1,1.01970390600036,0
216,182,2,2,3,2,1.2,2,1.02061455600051,1
217,188,2,2,3,2,1.15,2,2.2518921209994,1
218,181,2,1,3,1,1.05,2,1.55730652499915,1
219,205,2,1,3,1,1.01,2,1.04857177400118,1
220,197,2,1,3,1,1.01,2,1.59512790499866,1
221,218,2,2,3,2,0.8,1,1.34211906400014,0
222,227,2,3,3,1,1.5,2,1.43390047800494,1
223,236,2,4,3,2,0.5,1,1.32297019700491,0
224,183,2,1,3,1,0.975,1,1.22340169300151,0
225,229,2,3,3,1,1.5,2,1.02074828700279,1
226,170,2,2,3,2,1.075,2,1.31318603499676,1
227,195,2,1,3,1,1.01,1,1.3169001149945,0
228,231,2,4,3,1,0.5,1,1.39442043800227,0
229,208,2,2,3,2,0.875,1,1.66241252399777,0
230,203,2,1,3,1,1.05,2,1.3139759370024,1
231,177,2,1,3,1,1.01,1,1.23697817300126,0
232,179,2,1,3,1,1.075,2,1.33335807299591,1
233,172,2,2,3,2,1.025,2,1.27479621200473,1
234,187,2,1,3,1,0.925,1,1.11280118699506,0
235,209,2,1,3,1,1.025,1,1.09476719499798,0
236,211,2,1,3,1,1.1,2,1.12496504499723,1
237,206,2,2,3,2,0.99,2,1.79340364199743,1
238,221,2,3,3,1,1.5,2,1.34603213599621,1
239,207,2,1,3,1,1.075,1,1.2804785660046,0
240,169,2,1,3,1,1.2,2,1.30741410200426,1
241,251,1,1,4,1,0.99,1,1.61577801200474,0
242,295,1,1,4,1,1.2,2,1.61600800799351,1
243,255,1,1,4,1,1.1,1,1.44347133599513,0
244,248,1,2,4,2,0.99,1,1.36320817199885,0
245,306,1,3,4,2,1.5,2,1.33272448099888,1
246,316,1,4,4,2,0.5,1,1.32816673400521,0
