PresOrder,TrialNumber,Background,StairNum,BlockNum,PerspNum,CurrSize,Response,ReactionTIme,Stair_Update
1,44,2,2,1,2,0.99,1,2.35231596699941,0
2,22,2,2,1,2,1.2,2,1.70041258099991,1
3,2,2,2,1,2,1.1,2,1.89861399199981,1
4,29,2,1,1,1,0.99,2,1.34041803499986,1
5,65,2,3,1,1,1.5,2,1.01301786600015,1
6,32,2,2,1,2,1.025,1,1.11275264300002,0
7,41,2,1,1,1,0.75,1,1.33396355199966,0
8,70,2,3,1,2,1.5,2,1.42911273799928,1
9,14,2,2,1,2,1.05,1,1.26657986800001,0
10,4,2,2,1,2,1.075,1,1.52049153900043,0
11,10,2,2,1,2,1.1,2,1.26918440699956,1
12,9,2,1,1,1,0.9,1,1.30870942100046,0
13,58,2,2,1,2,1.075,2,1.66600510899934,1
14,66,2,3,1,2,1.5,2,1.34778046099927,1
15,36,2,2,1,2,1.05,1,1.35467752400018,0
16,59,2,1,1,1,0.975,1,1.63590268400003,0
17,73,2,4,1,1,0.5,1,1.29429397199965,0
18,78,2,4,1,2,0.5,1,1.29196014799982,0
19,63,2,3,1,1,1.5,2,1.29695739999988,1
20,67,2,3,1,1,1.5,2,1.3662926069992,1
21,50,2,2,1,2,1.075,1,1.3845687209996,0
22,21,2,1,1,1,1.1,2,1.35539451600016,1
23,3,2,1,1,1,1.01,1,1.38428451300024,0
24,18,2,2,1,2,1.1,2,1.34844993000024,1
25,30,2,2,1,2,1.075,1,1.36290849000034,0
26,28,2,2,1,2,1.075,1,1.34845889900043,0
27,47,2,1,1,1,1.05,2,1.3392111359999,1
28,49,2,1,1,1,1.01,1,1.36602005799978,0
29,55,2,1,1,1,1.075,2,1.305385097,1
30,26,2,2,1,2,1.1,2,1.65405674800058,1
31,56,2,2,1,2,1.075,2,1.28555896000034,1
32,53,2,1,1,1,1.025,2,1.3225933169997,1
33,62,2,3,1,2,1.5,2,1.30361031899974,1
34,15,2,1,1,1,0.99,1,1.4932740739996,0
35,16,2,2,1,2,1.1,2,1.59746982599972,1
36,51,2,1,1,1,1.025,2,1.77890706800008,1
37,1,2,1,1,1,1.01,2,1.33283642200058,1
