PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,301,2,5,203.528991358211,0.23528702508338,3,0.800555809026264,2.66688508431798,1.41436013627026,1,-2.44841346045556
2,214,2,6,206.938139906895,0.198363126026379,3,0.730309121945538,2.49804755690639,1.29243596943525,1,-2.44841346045556
3,213,2,5,210.222516762506,0.198381270594837,3,0.773031087786876,2.27760512800523,1.35706193823171,1,-2.44841346045556
4,372,2,4,213.242560654797,0.198432777748167,3,0.668264656638712,2.08134384508412,1.22719308539854,1,2.44841346045556
5,403,3,1,216.176668078237,0.198327714859261,3,0.925278921486097,2.58769576011218,1.51680435563139,1,-6.25934772656071
6,266,2,2,219.357227287905,0.198197191046347,3,0.638470401385348,2.08677053357678,1.19966573026977,1,2.44841346045556
7,50,1,2,222.321612724139,0.198291133072416,2,1.43987841970193,2.97803014983037,1.99120544594552,1,-6.25934772656071
8,424,3,1,225.37459222283,0.198371905657041,3,0.997569798779296,2.44504113402218,1.55785672875209,1,-6.25934772656071
9,360,2,8,228.338083014902,0.230821998587999,3,0.713934529137987,2.38551730011204,1.29836953515587,1,-2.44841346045556
10,253,2,5,231.525076521781,0.198371027692701,3,0.754522167244431,2.33450795009958,1.31370344931202,1,-2.44841346045556
11,249,2,1,234.620168972733,0.198550424773202,3,0.629895338044662,2.35171631497906,1.1816789049808,1,2.44841346045556
12,109,1,1,237.856035745966,0.198339713684618,1,1.21737687521818,2.66765827695053,1.79764067964788,1,6.25934772656071
13,95,1,1,240.821202569154,0.198374832198169,2,1.22336545994585,2.79047825856651,1.78672233341422,0,6.25934772656071
14,291,2,3,243.904222445355,0.198375710162509,3,0.692939510407086,2.24357704314389,1.25598968218037,1,2.44841346045556
15,383,2,7,246.969021665489,0.198729821851884,3,0.762185905125079,2.23483165501057,1.31397766637929,1,-2.44841346045556
16,430,3,1,249.976417917349,0.198383319173445,3,1.11003625693957,2.75498631694973,1.66765564306297,1,-6.25934772656071
17,282,2,2,253.136900750102,0.198261282335807,3,0.744790534155982,2.48275490700871,1.29553254447455,1,2.44841346045556
18,243,2,3,256.389080073433,0.198421071578196,3,0.641772127079093,2.39060099777453,1.1928872716162,1,2.44841346045556
19,351,2,7,259.652299194528,0.198971846950371,3,0.721735814533531,2.12728910527039,1.27363819911079,1,-2.44841346045556
20,231,2,7,262.573074459153,0.198380392630497,3,0.715149922403725,2.24642603265238,1.27653372065288,1,-2.44841346045556
21,364,2,4,265.618793497573,0.198819081411784,3,0.773273112885363,2.32893756835256,1.32515969412998,1,2.44841346045556
22,104,1,2,268.688902051828,0.198403804974078,2,1.3552170455896,2.77049875022021,1.91077380428032,1,-6.25934772656071
23,397,2,5,271.619803740181,0.198342640227565,3,1.00533830689528,2.54383302785027,1.55651959130228,1,-2.44841346045556
24,19,1,1,274.673304748814,0.198462043177642,NaN,NaN,NaN,NaN,0,6.25934772656071
25,228,2,4,277.970045955502,0.198319227883985,3,0.808230960423316,2.42554099340487,1.37051584123037,1,2.44841346045556
26,143,1,1,281.102528796451,0.198545156996261,2,1.42453075079538,3.01274626492523,1.9761038992965,0,6.25934772656071
27,185,1,1,284.20534673534,0.198278841591673,2,0.910134647312589,2.55878502815722,1.4721040467939,0,6.25934772656071
28,74,1,2,287.369287863832,0.198386538371778,1,1.10031135489953,2.81801878313672,1.68126406752708,0,-6.25934772656071
29,137,1,1,290.60306332951,0.198309570292622,NaN,NaN,NaN,NaN,0,6.25934772656071
30,242,2,2,293.50598434124,0.198413169911873,3,0.771201413170274,2.3852111837241,1.33114652293079,1,2.44841346045556
31,198,1,2,296.633983718471,0.219920333649497,2,1.19807720278732,2.61749733172473,1.78064302585881,1,-6.25934772656071
32,270,2,6,299.569486224909,0.198311618873049,3,0.793355635541957,2.19382025349114,1.35532913218231,1,-2.44841346045556
33,310,2,6,302.48557814294,0.198369564423047,3,0.889740447837539,2.26175028921534,1.44093460903423,1,-2.44841346045556
34,307,2,3,305.372112563035,0.198355517015443,3,0.736619333736598,2.35101745653446,1.29754600598608,1,2.44841346045556
35,432,3,1,308.521752554359,0.198389464914726,3,0.882281860613148,2.31362940777581,1.44335368939028,1,-6.25934772656071
36,268,2,4,311.46917955248,0.198347322695554,3,0.806786418850606,2.37382078612063,1.36860451606481,1,2.44841346045556
37,64,1,2,314.55187399711,0.198482821631842,NaN,NaN,NaN,NaN,0,-6.25934772656071
38,299,2,3,317.78485402843,0.198363126028198,3,0.759605864908735,2.39430014799473,1.31259077770301,1,2.44841346045556
39,394,2,2,320.934708535351,0.198420778922809,3,0.746309409918467,2.16437806134672,1.30981290318596,1,2.44841346045556
