PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,337,2,1,227.695371481097,0.199248992761568,NaN,NaN,NaN,NaN,0,NaN
2,372,2,4,230.70364303773,0.198422246810878,3,0.4424694564932,2.14114587281074,1.01886941540397,1,NaN
3,27,1,1,233.918262188796,0.198263335996671,1,1.15537058557857,2.70241623453876,1.71552740099469,1,12
4,267,2,3,236.980773254752,0.198818499558911,3,0.383590219638791,1.96790908779622,0.965235113377275,1,NaN
5,319,2,7,240.085811254337,0.198373081035243,3,0.95740809731069,2.75075965514952,1.53041708089404,1,NaN
6,210,2,2,243.397879316162,0.198707291254323,3,0.393627354433193,2.03072656189761,0.945143284583537,1,NaN
7,24,1,2,246.549076663785,0.198263335996671,2,0.5241894158371,2.12767620590057,1.07486572328889,1,-12
8,178,1,2,249.685873121274,0.198522626938939,2,0.263355312581552,1.75888810425204,0.822888776185209,1,-12
9,120,1,2,252.695114531383,0.218905645899213,1,0.395812304963329,1.96546601693808,0.979099277115893,0,-12
10,394,2,2,255.779638695923,0.198786892990029,3,0.273216855315695,1.94532970482214,0.826035093245082,1,NaN
11,296,2,8,258.966256766513,0.198377470836931,3,0.342578352834607,1.77411691094858,0.90494060452329,1,NaN
12,197,1,1,261.913363755633,0.198923562144046,1,0.367919213606001,1.92284280032982,0.920267157467606,1,12
13,423,3,1,264.982587120732,0.198293771954923,3,1.31736743019064,2.96564512083751,1.87924475513864,1,-12
14,217,2,1,268.146180975127,0.198832839578245,3,0.358946459347862,2.13005284442988,0.910457121735817,1,NaN
15,320,2,8,271.43154587445,0.198385665133173,3,0.451301151795633,2.00478137178834,1.00238658874696,1,NaN
16,20,1,2,274.499562922098,0.198335914048585,2,0.392416061873519,2.05691436170309,0.953148526592486,1,-12
17,223,2,7,277.678932552455,0.199088033372391,3,0.366044475713352,1.82143516658289,0.91876643066098,1,NaN
18,48,1,2,280.648160336621,0.198357570403459,2,1.07926137785398,2.62831462936447,1.65879009461787,1,-12
19,416,3,1,283.712745730112,0.199216508228346,3,0.604689303019768,2.24325587479871,1.1575060776795,1,-12
20,163,1,1,286.865383517934,0.198329475671926,1,0.42995149854687,2.19480973283316,0.992500463124088,1,12
21,302,2,6,290.143864915857,0.199280891985836,3,0.421804612276901,2.07620402743851,0.973111880530269,1,NaN
22,39,1,1,293.312953923765,0.198301673597598,1,1.42041099662856,3.18786857870691,1.98380777820239,1,12
23,125,1,1,296.594629926563,0.199000822649396,1,0.563257771193094,2.21733468227103,1.11480121076602,1,12
24,73,1,1,299.763252152246,0.198299332369061,1,0.363189056166448,2.00080889408855,0.914890235939311,1,12
25,255,2,7,302.914656991154,0.198410248021901,3,0.449257260219383,1.98544429619869,1.03292029203294,1,NaN
26,23,1,1,305.964611468911,0.198354351214221,1,1.43614492314919,2.95116609223805,1.998165940935,1,12
27,90,1,2,308.993317551509,0.19916324530459,2,0.908527364998008,2.56308276443815,1.46032219387052,1,-12
28,157,1,1,312.162364124668,0.198560086579164,NaN,NaN,NaN,NaN,0,12
29,33,1,1,315.165629259021,0.198346742226931,NaN,NaN,NaN,NaN,0,12
30,291,2,3,318.36185280059,0.198733337410886,3,0.331159601182662,1.78599132399722,0.883494668292769,1,NaN
31,133,1,1,321.330278714349,0.198371325115659,1,0.282822911603944,1.98556779594765,0.866018575885391,1,12
32,431,3,1,324.546877080582,0.198355229174922,2,0.450786959714605,2.03296594596941,1.01339913743323,0,-12
33,229,2,5,327.642690351304,0.199071352126339,3,0.276564810590571,1.89710861334606,0.827427830930901,1,NaN
34,346,2,2,330.778495006307,0.19826011681107,3,0.220900664351575,1.92131895390412,0.78222750819441,1,NaN
35,126,1,2,333.993504264399,0.199062572522962,2,0.323576658078309,1.99430437888441,0.875066249422161,1,-12
36,67,1,1,337.178952599215,0.198312794427693,1,0.248294196300776,1.9527227158469,0.799972841761701,1,12
37,186,1,2,340.397389414315,0.198361374898013,2,0.20076610815704,1.98209897480592,0.779715078469962,1,-12
38,295,2,7,343.6940674174,0.199025112884556,3,0.354488469600255,1.81345714134295,0.910777284592768,1,NaN
39,32,1,2,346.666639644998,0.198383031252888,2,0.374985038093655,1.93680441766264,0.934345543519157,1,-12
40,410,3,1,349.743186076954,0.199022186348884,3,0.526348905519626,1.98035329707636,1.07797077621399,1,-12
41,383,2,7,352.712877424157,0.198322159338204,3,0.151882156656939,1.65075500195962,0.712438444008512,1,NaN
42,190,1,2,355.725677792667,0.198958095248599,2,0.283550155385456,2.03788779140632,0.834771968835412,1,-12
43,353,2,1,358.994360568344,0.198307819320689,3,0.204082164207648,1.62489936380007,0.755505323220859,1,NaN
44,144,1,2,361.928957793814,0.198352595294637,2,0.56867595685253,2.35464240530564,1.15185376927366,1,-12
45,146,1,2,365.228808452766,0.198509750187441,2,0.437605849088868,1.97458568321963,0.988919555717075,1,-12
46,116,1,2,368.279188155964,0.198246654752438,2,0.302809677816185,2.06807996813586,0.865397857953212,1,-12
47,212,2,4,371.558392115214,0.198326256484506,3,0.12603207891334,1.82876554977338,0.688934861491362,1,NaN
48,441,3,1,374.777187723423,0.198443610512186,3,0.431987195826878,2.18614514263936,0.9835435121513,1,-12
49,98,1,2,378.045429177722,0.198324500564922,2,0.323827754724334,2.09408632281156,0.874987525647157,1,-12
50,439,3,1,381.32986695097,0.198310160545589,3,0.438316411624328,1.94525654146128,1.00929028323299,1,-12
51,265,2,1,384.351672265613,0.19841668639674,3,0.304008093622542,1.77960562608678,0.860158190887887,1,NaN
52,390,2,6,387.34120463762,0.198901613135604,3,0.255252031673081,1.94202623286765,0.805971944486373,1,NaN
53,206,2,6,390.541984207835,0.198368398579987,3,0.19953432985676,1.98917913931109,0.751301063999563,1,NaN
54,28,1,2,393.84535051248,0.198355521828489,2,0.424760997257181,2.18988876535695,0.987657926767497,1,-12
55,447,3,1,397.124289035066,0.19929113485523,3,0.312579620023826,1.76694895041328,0.86417895640443,1,-12
56,420,3,1,400.092889370271,0.198342645076991,3,0.30871981389646,2.03013159746843,0.860569661612317,1,-12
57,95,1,1,403.328032891905,0.198418442318143,1,1.09049370926914,2.65896363810316,1.67309528708029,1,12
58,304,2,8,406.411256797241,0.198472290549034,3,0.349854887794208,1.7199151539171,0.900656743568106,1,NaN
59,339,2,3,409.295041777739,0.198318354841831,3,0.2423208470791,1.72391367777345,0.804465071958475,1,NaN
