PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StimPresTime,StimPresLength,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,StepLevel
1,403,3,1,189.244752789567,0.198248118018455,NaN,NaN,NaN,NaN,0,-10.75
2,193,1,1,192.204255122386,0.199284696478571,1,0.621546140764622,2.24925088037526,1.17293447401971,1,10.75
3,118,1,2,195.341376132532,0.198277383362438,2,0.119272955224005,1.79222893926817,0.670202700546724,1,-10.75
4,240,2,8,198.523176249651,0.19838507982422,1,0.853329123026924,2.39432094307085,1.40431505780907,0,-2.54012791358512
5,229,2,5,201.580215867025,0.198215633487052,3,0.759780404570847,2.44925550429798,1.31292026862138,1,-2.54012791358512
6,417,3,1,204.780820430487,0.198559208618462,3,1.14534164508223,2.52868193868744,1.69632904313221,1,-10.75
7,320,2,8,207.67199900732,0.198534333076168,3,1.07287831382382,2.78118419870407,1.62347677546313,1,-2.54012791358512
8,113,1,1,210.888421781492,0.198443610512186,1,0.787634573021933,2.21313130101225,1.33876332268119,1,10.75
9,17,1,1,213.821520621384,0.198857129813405,1,0.605947127474792,2.21566275320765,1.15722717895915,1,10.75
10,341,2,5,216.938756708714,0.198219730636993,3,0.633523567819793,2.05835889904847,1.18454608428328,1,-2.54012791358512
11,428,3,1,219.871614402176,0.198329768327312,3,1.04133173700575,2.55016328598322,1.5928529349203,1,-10.75
12,205,2,5,222.889427046035,0.19864407811292,NaN,NaN,NaN,NaN,0,-2.54012791358512
13,117,1,1,225.773053115719,0.198512384069545,1,0.714932436565505,2.28886122988843,1.26628126160722,1,10.75
14,427,3,1,228.854811120011,0.198741239053561,3,0.883007400327187,2.35826721072954,1.43387773700488,1,-10.75
15,294,2,6,231.837862974395,0.19868329367273,3,0.625730792204195,2.35115690291786,1.17694616727931,1,-2.54012791358512
16,2,1,2,235.071872756627,0.198508579573172,1,0.504639288546969,2.02921500691809,1.05540895244303,0,-10.75
17,272,2,8,238.104787195593,0.198308697279572,3,0.457270989178141,2.1320543012589,1.00825663130672,1,-2.54012791358512
18,273,2,1,241.288152423273,0.198278846630274,3,0.393953955664983,2.06865473947801,0.94499169010669,1,2.54012791358512
19,57,1,1,244.470564478721,0.198358741017728,1,0.497718327507755,2.00659172592714,1.04871889496462,1,10.75
20,280,2,8,247.487866734991,0.198778698693786,3,0.332813678387538,1.94101921240508,0.883627240298665,1,-2.54012791358512
21,329,2,1,250.603871044021,0.198313379734827,3,0.344418264969136,1.75318458149559,0.895647102102885,1,2.54012791358512
22,48,1,2,253.519991009685,0.199145100792521,1,0.408173693323988,2.10086066448275,0.958866389368268,0,-10.75
23,409,3,1,256.721793988956,0.198486337914801,3,0.688913497791873,2.37902745996507,1.23915521489471,1,-10.75
24,213,2,5,259.920378073117,0.198322159338204,3,0.419331690767649,1.84451147508662,0.970371473782507,1,-2.54012791358512
25,26,1,2,262.852994034845,0.198440683978333,1,0.394651641448945,2.1038770434152,0.945604213742627,0,-10.75
