PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,71,2,2,1,2,1,1,NaN
2,63,1,1,1,1,1,1,NaN
3,9,2,2,2,2,1,1,NaN
4,36,1,2,1,1,1,1,NaN
5,41,2,2,2,2,1,1,NaN
6,72,1,1,2,1,1,1,NaN
7,107,2,1,1,2,1,1,NaN
8,14,2,2,2,2,1,1,NaN
9,26,1,1,2,1,1,1,NaN
10,48,1,2,2,1,1,1,NaN
11,34,1,1,1,1,1,0,0.0646833290356881
12,86,2,1,2,2,1,1,NaN
13,24,2,2,1,2,1,1,NaN
14,83,1,2,2,1,1,1,NaN
15,16,2,1,1,2,1,1,NaN
16,46,1,1,1,1,1,1,NaN
17,22,2,2,2,2,2,0,NaN
18,95,1,2,1,1,1,1,NaN
19,20,2,1,2,2,1,1,NaN
20,30,1,1,2,1,1,1,NaN
21,85,1,1,2,1,1,1,NaN
22,58,1,1,2,1,1,1,NaN
23,31,2,1,2,2,1,1,NaN
24,93,1,1,2,1,1,1,NaN
25,5,2,2,2,2,1,1,NaN
26,77,1,1,2,1,1,1,NaN
27,53,2,2,1,2,1,1,NaN
28,39,2,1,1,2,1,1,NaN
29,51,2,1,1,2,1,1,NaN
30,94,2,1,1,2,1,1,NaN
31,17,1,2,2,1,1,1,NaN
32,101,1,1,2,1,1,1,NaN
33,62,1,1,1,1,2,1,0.556074171474393
34,76,2,2,1,2,1,1,NaN
35,64,1,2,1,1,2,0,NaN
36,47,2,1,1,2,1,1,NaN
37,8,1,2,2,1,1,1,NaN
38,105,1,1,1,1,2,1,0.808924258435582
39,91,1,2,1,1,1,1,NaN
40,13,1,2,1,1,1,1,NaN
41,89,1,1,2,1,1,1,NaN
42,3,1,2,1,1,1,1,NaN
43,54,1,1,1,1,1,1,NaN
44,74,2,1,1,2,1,1,NaN
45,59,2,1,1,2,1,1,NaN
46,50,1,1,2,1,1,1,NaN
47,1,1,1,2,1,1,1,NaN
48,81,1,1,2,1,1,1,NaN
49,10,2,1,2,2,2,0,NaN
50,27,2,1,2,2,1,1,NaN
51,67,2,2,2,2,1,1,NaN
52,65,2,1,1,2,1,1,NaN
53,109,2,2,1,2,1,1,NaN
54,21,1,2,2,1,1,1,NaN
55,79,1,2,2,1,1,1,NaN
56,66,1,2,1,1,1,1,NaN
57,90,2,1,2,2,1,1,NaN
58,84,2,2,2,2,1,1,NaN
59,82,2,1,2,2,1,1,NaN
60,68,1,1,1,1,1,1,NaN
61,45,2,2,2,2,1,1,NaN
62,25,1,2,1,1,2,1,0.567010662273788
63,33,2,2,1,2,1,1,NaN
64,60,1,2,1,1,1,1,NaN
65,104,2,2,2,2,1,1,NaN
66,69,2,1,2,2,1,1,NaN
67,7,2,1,2,2,1,1,NaN
68,75,1,2,1,1,1,1,NaN
69,2,2,1,1,2,1,1,NaN
70,61,2,2,1,2,1,1,NaN
71,12,2,1,1,2,1,1,NaN
72,43,2,1,2,2,1,1,NaN
73,103,1,2,2,1,1,1,NaN
74,99,1,2,2,1,1,1,NaN
75,40,1,2,1,1,1,1,NaN
76,28,1,2,1,1,1,1,NaN
77,97,1,1,1,1,1,1,NaN
78,29,2,2,1,2,1,1,NaN
79,78,2,1,1,2,1,1,NaN
80,100,2,2,1,2,1,1,NaN
81,108,1,2,1,1,1,1,NaN
82,92,2,2,2,2,1,1,NaN
83,4,2,1,1,2,2,1,0.809249397351778
84,38,1,1,2,1,1,1,NaN
85,42,1,1,2,1,1,1,NaN
86,70,1,2,1,1,1,1,NaN
87,35,2,1,1,2,1,1,NaN
88,98,2,1,2,2,1,1,NaN
89,44,1,2,1,1,1,1,NaN
90,55,2,1,2,2,1,1,NaN
91,73,2,1,1,2,2,1,0.538757524507673
92,56,1,2,1,1,1,1,NaN
93,15,1,1,1,1,1,1,NaN
94,102,2,1,1,2,1,1,NaN
95,6,1,1,2,1,1,1,NaN
96,18,2,2,2,2,1,1,NaN
97,96,2,2,2,2,1,1,NaN
98,37,2,2,2,2,1,1,NaN
99,11,1,1,2,1,1,1,NaN
100,57,2,2,1,2,1,1,NaN
101,88,2,2,1,2,1,1,NaN
102,52,1,2,1,1,1,1,NaN
103,80,2,2,1,2,1,1,NaN
104,23,2,2,2,2,2,1,0.608879833514948
105,19,1,1,1,1,1,1,NaN
106,87,1,2,2,1,1,1,NaN
107,110,1,1,1,1,2,1,0.572377356635116
108,32,1,2,1,1,1,1,NaN
109,106,1,1,1,1,1,1,NaN
110,49,2,2,2,2,1,1,NaN
111,140,1,2,2,1,1,1,NaN
112,171,2,2,1,2,1,1,NaN
113,203,1,1,1,1,1,0,0.329199201287338
114,145,1,2,1,1,1,1,NaN
115,188,2,2,1,2,1,1,NaN
116,182,2,1,2,2,1,1,NaN
117,130,1,1,1,1,1,1,NaN
118,124,1,1,2,1,2,1,0.446491236029033
119,128,2,2,1,2,2,1,0.510190368689109
120,205,1,2,2,1,1,1,NaN
121,174,1,2,1,1,2,1,0.633614388757451
122,131,2,1,1,2,1,1,NaN
123,208,1,1,1,1,1,1,NaN
124,127,1,2,2,1,1,1,NaN
125,114,2,2,1,2,1,1,NaN
126,200,2,1,1,2,1,1,NaN
127,154,2,2,1,2,1,1,NaN
128,113,1,2,2,1,1,1,NaN
129,149,1,2,1,1,1,1,NaN
130,121,2,1,2,2,1,1,NaN
131,197,1,2,2,1,1,1,NaN
132,186,2,1,1,2,1,1,NaN
133,167,1,1,1,1,1,1,NaN
134,201,1,2,2,1,1,1,NaN
135,214,1,2,1,1,1,1,NaN
136,153,1,2,1,1,1,1,NaN
137,194,2,2,1,2,1,1,NaN
138,175,1,2,1,1,1,1,NaN
139,216,1,1,2,1,1,1,NaN
140,204,2,1,1,2,1,1,NaN
141,195,1,1,2,1,1,1,NaN
142,151,1,1,2,1,1,1,NaN
143,111,1,1,2,1,1,1,NaN
144,137,2,2,1,2,1,1,NaN
145,115,1,1,1,1,1,1,NaN
146,193,1,2,2,1,1,1,NaN
147,177,1,1,1,1,1,1,NaN
148,135,2,1,1,2,1,1,NaN
149,160,2,1,2,2,1,1,NaN
150,139,2,1,2,2,1,1,NaN
151,189,2,2,1,2,2,1,0.465251839258599
152,166,2,2,1,2,1,1,NaN
153,181,1,1,2,1,1,1,NaN
154,165,1,2,1,1,1,1,NaN
155,213,2,1,2,2,1,1,NaN
156,123,2,2,2,2,1,1,NaN
157,155,1,1,1,1,1,1,NaN
158,212,1,1,2,1,1,1,NaN
159,129,2,2,1,2,1,1,NaN
160,116,2,1,1,2,1,1,NaN
161,178,2,1,2,2,1,1,NaN
162,144,2,1,1,2,2,1,0.511618814275607
163,206,2,1,2,2,2,1,0.560116019866655
164,168,2,1,2,2,1,1,NaN
165,192,2,1,2,2,1,1,NaN
166,183,1,2,2,1,1,1,NaN
167,126,2,1,1,2,1,1,NaN
168,118,1,2,2,1,1,1,NaN
169,215,2,2,1,2,1,1,NaN
170,136,1,2,1,1,1,1,NaN
171,207,2,2,2,2,1,1,NaN
172,211,2,2,1,2,1,1,NaN
173,196,2,1,2,2,1,0,0.0162194860340605
174,202,2,2,2,2,1,1,NaN
175,217,2,1,1,2,1,1,NaN
176,152,2,1,1,2,1,1,NaN
177,185,1,1,2,1,1,1,NaN
178,220,2,2,2,2,2,1,0.469615022062499
179,184,2,2,1,2,1,1,NaN
180,163,1,1,2,1,1,1,NaN
181,173,2,1,1,2,1,1,NaN
182,210,1,2,2,1,1,1,NaN
183,141,2,2,1,2,1,1,NaN
184,170,1,2,2,1,2,1,0.599602692536791
185,176,2,2,2,2,1,1,NaN
186,156,2,1,2,2,1,1,NaN
187,164,2,1,2,2,1,1,NaN
188,198,2,2,2,2,1,1,NaN
189,119,2,2,2,2,1,1,NaN
190,209,2,1,2,2,1,1,NaN
191,159,1,1,2,1,1,1,NaN
192,187,1,2,1,1,1,1,NaN
193,219,2,2,1,2,1,1,NaN
194,133,2,2,1,2,1,1,NaN
195,147,1,1,1,1,1,1,NaN
196,158,2,2,1,2,1,1,NaN
197,125,1,1,1,1,1,1,NaN
198,162,2,2,1,2,1,1,NaN
199,142,1,1,2,1,1,1,NaN
200,190,1,1,1,1,2,1,0.788734331655178
201,134,1,1,2,1,1,1,NaN
202,148,2,1,2,2,1,1,NaN
203,161,1,2,1,1,1,1,NaN
204,179,1,2,2,1,1,1,NaN
205,157,1,2,1,1,1,1,NaN
206,138,1,1,2,1,1,1,NaN
207,199,1,1,1,1,1,1,NaN
208,112,2,1,2,2,1,1,NaN
209,132,1,2,1,1,1,1,NaN
210,150,2,2,2,2,1,1,NaN
211,180,2,2,1,2,1,1,NaN
212,117,1,2,2,1,2,0,NaN
213,120,1,1,1,1,1,1,NaN
214,169,1,2,1,1,1,1,NaN
215,146,2,2,1,2,1,1,NaN
216,143,2,1,2,2,1,1,NaN
217,122,1,2,1,1,1,1,NaN
218,172,1,1,1,1,1,1,NaN
219,218,1,2,2,1,1,1,NaN
