PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,28,2,1,2,2,1,1,NaN
2,97,2,2,1,2,1,1,NaN
3,86,1,1,2,1,1,1,NaN
4,107,1,1,1,1,2,1,0.602252091863193
5,54,1,2,1,1,1,1,NaN
6,98,1,1,2,1,2,1,0.564511102042161
7,56,1,1,1,1,1,1,NaN
8,13,2,2,1,2,1,1,NaN
9,37,1,2,2,1,1,1,NaN
10,95,2,1,1,2,1,1,NaN
11,82,2,1,1,2,1,1,NaN
12,49,2,1,2,2,1,1,NaN
13,99,2,1,1,2,2,1,0.46744411252439
14,51,2,2,1,2,1,1,NaN
15,48,1,1,2,1,1,1,NaN
16,101,2,1,1,2,1,1,NaN
17,100,1,1,1,1,1,1,NaN
18,22,2,2,2,2,1,1,NaN
19,70,2,1,1,2,1,1,NaN
20,29,1,2,1,1,1,1,NaN
21,16,1,2,2,1,1,1,NaN
22,69,1,1,2,1,1,1,NaN
23,5,1,1,1,1,1,1,NaN
24,77,1,1,2,1,1,1,NaN
25,1,1,1,1,1,1,1,NaN
26,17,2,2,2,2,1,1,NaN
27,18,1,1,1,1,1,1,NaN
28,105,1,1,2,1,1,1,NaN
29,21,1,2,2,1,1,1,NaN
30,9,2,2,1,2,1,1,NaN
31,40,2,1,1,2,1,1,NaN
32,7,1,2,1,1,2,1,0.508282262715511
33,60,1,1,2,1,1,1,NaN
34,84,1,1,2,1,2,1,0.486612675827928
35,74,2,1,2,2,1,1,NaN
36,2,2,1,2,2,1,1,NaN
37,88,1,2,2,1,1,1,NaN
38,109,2,2,1,2,1,1,NaN
39,83,1,2,1,1,1,1,NaN
40,76,2,2,1,2,1,1,NaN
41,23,1,1,2,1,1,1,NaN
42,64,1,1,1,1,1,1,NaN
43,110,2,2,2,2,2,1,0.47662497026613
44,34,2,2,1,2,1,1,NaN
45,103,1,2,1,1,1,1,NaN
46,14,1,1,2,1,1,1,NaN
47,67,2,2,1,2,1,1,NaN
48,85,2,2,1,2,1,1,NaN
49,32,2,1,2,2,1,1,NaN
50,90,1,1,1,1,1,1,NaN
51,4,2,2,1,2,1,1,NaN
52,93,2,2,2,2,1,1,NaN
53,66,1,2,2,1,1,1,NaN
54,58,1,2,2,1,1,1,NaN
55,104,2,2,2,2,1,1,NaN
56,19,1,2,1,1,2,1,0.514125105633866
57,27,1,1,1,1,1,1,NaN
58,72,2,2,1,2,1,1,NaN
59,47,2,2,1,2,1,1,NaN
60,73,1,1,2,1,1,1,NaN
61,80,2,2,1,2,1,1,NaN
62,92,1,2,2,1,1,1,NaN
63,46,1,2,2,1,1,1,NaN
64,26,2,2,2,2,1,1,NaN
65,78,2,1,1,2,1,1,NaN
66,25,1,2,1,1,1,1,NaN
67,24,2,1,2,2,1,1,NaN
68,38,2,2,1,2,1,1,NaN
69,87,2,1,1,2,1,1,NaN
70,94,1,1,2,1,1,1,NaN
71,11,2,1,2,2,1,1,NaN
72,10,1,1,1,1,1,1,NaN
73,102,2,1,2,2,2,1,0.477273199474439
74,15,2,1,1,2,1,1,NaN
75,31,1,1,2,1,1,1,NaN
76,57,2,1,2,2,1,1,NaN
77,50,1,2,1,1,1,1,NaN
78,75,1,2,1,1,1,1,NaN
