PresOrder,TrialNumber,Far_Close,Hallway,Perspective,Phase,Catch_Trial,Response,Response_Time
1,27,1,2,1,1,1,1,NaN
2,71,2,1,2,2,1,1,NaN
3,104,1,2,2,1,1,1,NaN
4,66,1,1,2,1,1,1,NaN
5,79,2,1,2,2,1,1,NaN
6,88,1,2,2,1,1,1,NaN
7,91,1,2,2,1,2,1,0.609936579074201
8,83,2,1,1,2,1,1,NaN
9,65,2,2,1,2,2,1,0.376910112376208
10,40,1,1,1,1,1,1,NaN
11,49,2,1,2,2,2,1,0.347783194142721
12,5,1,1,2,1,1,1,NaN
13,61,1,1,2,1,1,1,NaN
14,33,1,2,2,1,1,1,NaN
15,81,2,2,2,2,1,1,NaN
16,1,1,1,1,1,1,1,NaN
17,100,1,2,2,1,1,1,NaN
18,13,1,1,1,1,1,1,NaN
19,21,1,1,2,1,1,1,NaN
20,9,1,1,1,1,1,1,NaN
21,24,2,2,2,2,1,1,NaN
22,75,2,1,2,2,1,1,NaN
23,32,1,1,1,1,2,1,0.320105495709868
24,94,2,1,2,2,1,1,NaN
25,89,2,2,2,2,1,1,NaN
26,12,2,2,1,2,1,1,NaN
27,44,1,1,1,1,1,1,NaN
28,69,2,2,1,2,1,1,NaN
29,95,1,2,1,1,1,1,NaN
30,37,1,1,1,1,2,1,0.390464648782654
31,20,2,2,2,2,1,1,NaN
32,28,2,2,2,2,1,1,NaN
33,86,1,1,2,1,1,1,NaN
34,43,2,2,2,2,1,1,NaN
35,96,2,2,2,2,1,1,NaN
36,101,2,2,2,2,1,1,NaN
37,77,2,2,1,2,1,1,NaN
38,80,1,2,2,1,1,1,NaN
39,109,2,2,2,2,1,1,NaN
40,92,1,2,1,1,2,1,0.367786056292971
41,105,2,2,1,2,1,1,NaN
42,23,1,2,1,1,1,1,NaN
43,53,1,1,1,1,1,1,NaN
44,108,1,2,1,1,1,1,NaN
45,60,2,2,2,2,1,1,NaN
46,19,1,2,2,1,1,1,NaN
47,35,1,1,2,1,1,1,NaN
48,84,1,2,2,1,1,1,NaN
49,18,2,1,1,2,1,1,NaN
50,47,2,2,2,2,1,1,NaN
51,3,1,2,1,1,1,1,NaN
52,90,1,1,1,1,1,1,NaN
53,74,1,1,1,1,1,1,NaN
54,103,2,1,1,2,1,1,NaN
55,73,2,2,1,2,1,1,NaN
56,34,2,2,1,2,1,1,NaN
57,41,2,1,1,2,1,1,NaN
58,106,1,1,1,1,1,1,NaN
59,93,2,1,1,2,2,1,0.371151278120124
60,82,1,1,2,1,1,1,NaN
61,46,1,2,1,1,1,1,NaN
62,51,1,2,1,1,1,1,NaN
63,98,2,2,1,2,2,1,0.395113741220484
64,87,2,1,1,2,1,1,NaN
65,64,2,2,2,2,1,1,NaN
66,72,1,2,1,1,1,1,NaN
67,7,1,2,2,1,1,1,NaN
68,26,2,1,2,2,1,1,NaN
69,52,2,2,1,2,1,1,NaN
70,15,1,2,1,1,1,1,NaN
71,4,2,2,2,2,1,1,NaN
72,107,2,1,1,2,1,1,NaN
73,38,1,2,1,1,1,1,NaN
74,97,1,1,1,1,1,1,NaN
75,39,2,2,2,2,1,1,NaN
76,57,1,1,1,1,1,1,NaN
77,6,2,1,1,2,1,1,NaN
78,102,1,1,1,1,1,1,NaN
79,78,1,1,1,1,1,1,NaN
80,68,1,2,2,1,1,1,NaN
81,42,1,2,1,1,1,1,NaN
82,2,2,1,2,2,1,1,NaN
83,62,2,1,1,2,1,1,NaN
84,70,1,1,1,1,1,1,NaN
85,31,1,1,1,1,2,1,0.331375872071476
86,16,2,2,2,2,1,1,NaN
87,14,2,1,1,2,1,1,NaN
88,56,2,2,2,2,1,1,NaN
89,30,2,1,2,2,1,1,NaN
90,48,1,1,2,1,1,1,NaN
91,8,2,2,1,2,1,1,NaN
92,11,1,2,1,1,1,1,NaN
93,99,2,1,1,2,1,1,NaN
94,59,1,2,2,1,1,1,NaN
95,110,2,1,1,2,2,1,0.380491605090356
96,63,1,2,1,1,1,1,NaN
97,29,1,1,1,1,1,1,NaN
98,22,2,1,1,2,1,1,NaN
99,55,1,2,1,1,1,1,NaN
100,54,2,1,1,2,1,1,NaN
101,85,2,2,2,2,1,1,NaN
102,36,2,1,2,2,1,1,NaN
103,76,1,2,2,1,1,1,NaN
104,45,2,1,1,2,1,1,NaN
105,58,2,1,1,2,1,1,NaN
106,17,1,1,1,1,1,1,NaN
107,67,2,1,2,2,1,1,NaN
108,25,1,1,1,1,1,1,NaN
109,10,2,1,2,2,1,1,NaN
110,50,2,1,1,2,1,1,NaN
111,146,1,1,1,1,1,1,NaN
112,134,2,1,2,2,1,1,NaN
113,161,1,2,2,1,1,1,NaN
114,156,2,1,2,2,1,1,NaN
115,165,2,1,2,2,1,1,NaN
116,151,2,1,2,2,1,1,NaN
117,218,1,2,2,1,1,1,NaN
118,185,1,1,1,1,1,1,NaN
119,160,2,1,1,2,1,1,NaN
120,145,2,2,1,2,1,1,NaN
121,135,1,2,2,1,1,1,NaN
122,188,2,2,2,2,1,1,NaN
123,190,2,2,2,2,2,1,0.400145917002192
124,192,1,2,1,1,1,1,NaN
125,118,2,2,1,2,1,1,NaN
126,217,2,1,1,2,1,1,NaN
127,133,1,1,2,1,1,1,NaN
128,196,2,2,1,2,2,1,0.381646415537034
129,198,2,2,2,2,1,1,NaN
130,204,2,1,1,2,1,1,NaN
131,202,2,2,1,2,1,1,NaN
132,144,1,2,1,1,1,1,NaN
133,138,1,1,2,1,1,1,NaN
134,155,1,2,1,1,2,1,0.400771610041375
135,206,2,2,1,2,1,1,NaN
136,139,2,1,1,2,1,1,NaN
137,184,2,2,1,2,1,1,NaN
138,147,2,1,2,2,1,1,NaN
139,179,1,2,2,1,1,1,NaN
140,181,1,1,1,1,1,1,NaN
141,111,1,1,1,1,1,1,NaN
142,149,2,2,2,2,1,1,NaN
143,152,1,2,1,1,1,1,NaN
144,129,1,1,2,1,1,1,NaN
145,195,2,1,2,2,1,1,NaN
146,171,2,2,2,2,1,1,NaN
147,212,2,1,1,2,1,1,NaN
148,193,2,2,1,2,1,1,NaN
